timestamp,open,high,low,close,volume
2025-07-21,473.0350,478.3500,472.0000,474.4100,3791273
2025-07-18,474.0000,478.6404,473.5000,473.8000,4015838
2025-07-17,470.0650,474.1499,467.6500,473.4000,4040026
2025-07-16,471.2000,472.9186,468.8800,471.3100,3796913
2025-07-15,475.3000,475.7200,470.0000,470.1300,4482349
2025-07-14,474.3200,478.1300,473.4600,476.3100,4294742
2025-07-11,476.2500,476.8500,471.3971,475.8600,4416578
2025-07-10,477.8700,478.5499,475.5000,478.2700,4576635
2025-07-09,477.0000,479.4902,475.8300,478.9100,3367397
2025-07-08,477.3500,480.0000,473.5800,477.4700,4116180
2025-07-07,484.4200,486.0800,476.8000,478.0300,4674351
2025-07-03,480.8900,486.5490,480.3600,485.0000,3443318
2025-07-02,489.4300,489.9300,478.6200,480.4800,6707174
2025-07-01,485.7800,491.0900,483.8000,489.6100,4776026
2025-06-30,485.9000,487.6500,483.4400,485.7700,6384326
2025-06-27,485.7700,489.6800,484.4000,485.6800,6129341
2025-06-26,486.5400,487.9764,484.2500,485.0500,4212937
2025-06-25,494.5000,496.0000,486.1400,486.2100,4260584
2025-06-24,489.4300,497.7391,488.8900,493.4800,5111694
2025-06-23,485.4200,488.5000,481.7201,487.7700,4140985
2025-06-20,484.9500,486.6800,483.4301,484.8500,7620370
2025-06-18,484.1000,486.7000,482.7500,485.1400,4893571
2025-06-17,489.1100,489.4000,483.2500,483.4800,3956345
2025-06-16,489.7300,491.8500,488.5404,490.2300,3937627
2025-06-13,486.2700,491.0843,485.8500,487.5400,4000981
2025-06-12,486.2350,490.4400,483.7800,490.3400,3535161
2025-06-11,491.0500,492.2500,486.6700,488.1400,4595851
2025-06-10,492.6550,492.9000,489.5000,491.1300,3951496
2025-06-09,493.7000,494.5300,488.8800,493.3300,3987465
2025-06-06,491.6300,496.0978,491.6300,493.5300,3948280
2025-06-05,490.7500,491.0000,485.6000,488.7400,5165718
2025-06-04,496.9400,496.9900,490.8800,491.0000,5297634
2025-06-03,501.0000,502.7899,493.5100,497.8300,5923064
2025-06-02,501.7000,503.2300,499.4700,502.8100,4914008
2025-05-30,505.1850,505.7200,500.1850,503.9600,9153084
2025-05-29,504.0000,506.5500,501.2000,506.1800,3657310
2025-05-28,508.3900,509.1000,502.8300,503.1100,3613850
2025-05-27,506.4250,509.7500,505.0100,509.1600,4928325
2025-05-23,501.0050,505.5000,500.2500,503.4600,3166844
2025-05-22,505.1000,507.4000,502.6400,503.5700,3244774
2025-05-21,507.4100,509.9999,505.4000,507.0300,3815801
2025-05-20,511.1100,512.0750,506.5514,508.7400,3736959
2025-05-19,513.6150,513.7900,510.1000,512.3900,3441451
2025-05-16,509.6300,514.3300,506.8000,514.3100,4997321
2025-05-15,502.3750,509.7800,501.6200,507.3300,5040862
2025-05-14,511.8500,511.8500,502.8000,503.4000,6384053
2025-05-13,515.6400,515.7500,511.8000,511.8800,4504120
2025-05-12,520.3000,520.3000,510.2500,514.3000,6368046
2025-05-09,514.2500,515.9100,510.2533,513.7400,3621402
2025-05-08,520.9800,521.2591,513.0401,513.2500,5018581
2025-05-07,515.0150,520.2500,513.0000,518.2200,5581423
2025-05-06,509.5700,515.7500,507.9900,512.3300,6088592
2025-05-05,520.0800,521.1800,502.8001,512.1500,16380216
2025-05-02,536.7500,542.0700,535.2581,539.8000,4945569
