timestamp,open,high,low,close,volume
2025-07-18,287.8900,288.0700,280.8100,282.6500,14979714
2025-07-17,292.3300,293.0000,283.8300,288.0700,14792734
2025-07-16,292.5500,295.9900,290.7500,292.4900,9713979
2025-07-15,299.7100,300.6800,291.0300,291.7100,16019016
2025-07-14,301.6400,304.0400,299.0000,300.5800,10681441
2025-07-11,300.0200,304.1200,298.0000,304.1000,9808227
2025-07-10,303.0600,304.9300,296.6000,299.5100,11355625
2025-07-09,303.1900,303.6000,298.7500,302.9100,12816658
2025-07-08,304.2250,308.2999,303.8000,307.7000,9613844
2025-07-07,308.0000,308.6050,301.2000,303.7100,9031224
2025-07-03,309.8400,312.2500,308.2300,308.5500,6161145
2025-07-02,320.7350,322.4200,306.4301,307.5600,18177190
2025-07-01,311.9700,326.5500,311.0801,326.1400,17865491
2025-06-30,308.9950,312.3800,306.3401,311.9700,10074103
2025-06-27,302.9500,310.4500,302.2000,309.1100,15304422
2025-06-26,302.5700,306.7100,301.2900,302.6200,6532694
2025-06-25,304.3800,304.3800,299.8000,302.0200,8722083
2025-06-24,301.4500,305.8200,299.3298,305.6200,8781398
2025-06-23,301.9000,302.4700,295.5200,300.6800,12274663
2025-06-20,309.5000,309.5900,301.5907,302.0100,16177856
2025-06-18,307.5500,311.7900,306.2300,307.2000,12205634
2025-06-17,307.4500,309.9500,305.5150,308.8700,11593898
2025-06-16,313.0000,313.2700,304.7900,307.6600,14240076
2025-06-13,315.9000,317.4212,311.9100,313.5300,13762432
2025-06-12,311.4050,318.8000,308.5100,318.5000,15957166
2025-06-11,302.6800,311.5800,302.2300,310.5600,14711373
2025-06-10,303.8000,305.1200,300.5900,303.7900,11384053
2025-06-09,305.0350,307.4000,301.1410,303.1900,12170320
2025-06-06,297.2300,304.3900,297.1500,303.2200,12588977
2025-06-05,300.3800,302.4200,294.1100,295.8400,13627792
2025-06-04,303.5400,307.6400,300.2000,300.3800,11255616
2025-06-03,303.1000,305.7199,300.0100,301.2200,12805723
2025-06-02,303.1200,313.5500,300.9700,304.7200,19074368
2025-05-30,297.9700,305.6400,295.8385,301.9100,16309280
2025-05-29,296.8000,303.3790,295.0000,298.1700,16262496
2025-05-28,294.0000,303.7808,293.2800,298.1100,16114190
2025-05-27,299.5000,299.9500,289.1300,295.0000,20144557
2025-05-23,296.1000,299.7000,291.6400,295.5700,16873644
2025-05-22,293.8900,305.6699,292.5000,296.6700,27159648
2025-05-21,301.0000,309.9600,300.0700,302.9800,45506882
2025-05-20,320.9200,324.6400,312.5800,321.5800,41486981
2025-05-19,304.7750,316.2900,297.2450,315.8900,62524663
2025-05-16,279.2900,294.4900,269.1350,291.9100,71094348
2025-05-15,274.9000,276.6500,248.8800,274.3500,121849184
2025-05-14,321.4500,322.9400,307.1100,308.0100,40029552
2025-05-13,335.7350,342.0000,309.1000,311.3800,59478308
2025-05-12,381.0000,387.2100,376.8350,378.7500,11004799
2025-05-09,385.6700,386.5525,378.5400,380.6400,8381054
2025-05-08,390.0000,390.9200,385.3700,385.5500,7218320
2025-05-07,395.3500,395.5199,385.7000,391.0600,8521310
